,PV,load,EV_availability,EV_time_to_departure
2019-02-08 11:00:00,7889.076584343481,6535.926073996551,1,1
2019-02-08 12:00:00,4604.993181274073,3358.35983094032,0,0
2019-02-08 13:00:00,5534.281412727624,3336.7390446838863,0,0
2019-02-08 14:00:00,2959.599838057601,4030.9236874890676,0,0
2019-02-08 15:00:00,1902.1146454964364,2471.480631755425,0,0
2019-02-08 16:00:00,911.1900373773503,3214.4987308272443,0,0
2019-02-08 17:00:00,216.96287910077177,4082.182933607389,1,22
2019-02-08 18:00:00,26.743553713835766,3800.692690229212,1,21
2019-02-08 19:00:00,5.566789805011869,2544.6162107784726,1,20
2019-02-08 20:00:00,0.0,2134.8765961828703,1,19
2019-02-08 21:00:00,0.0,2800.6127195939275,1,18
2019-02-08 22:00:00,2.76388406642869,5698.822267064446,1,17
2019-02-08 23:00:00,0.0,1661.789018668362,1,16
2019-02-09 00:00:00,0.0,1320.343886882441,1,15
2019-02-09 01:00:00,0.0,1276.057340237346,1,14
2019-02-09 02:00:00,5.089396007577455,2532.6926879044413,1,13
2019-02-09 03:00:00,0.0,6637.215285620864,1,12
2019-02-09 04:00:00,70.84254091089362,5133.899127166725,1,11
2019-02-09 05:00:00,525.8294032832735,1991.4411615890988,1,10
2019-02-09 06:00:00,1028.703593268651,1851.2326544472405,1,9
2019-02-09 07:00:00,247.19157672425453,3658.1370894552656,1,8
2019-02-09 08:00:00,866.4879629591665,2317.077283060745,1,7
2019-02-09 09:00:00,909.3256214981251,1802.9672382007677,1,6
2019-02-09 10:00:00,1211.6667907724948,2157.3728972416498,1,5
2019-02-09 11:00:00,1693.4680484847015,4353.4553599798855,1,4
2019-02-09 12:00:00,907.4062606301803,3425.3465795795796,1,3
2019-02-09 13:00:00,4161.82448040062,1926.5735890432268,1,2
2019-02-09 14:00:00,1414.2769215499607,1923.6284613380901,1,1
2019-02-09 15:00:00,1588.3388878538055,2563.8270987268193,0,0
2019-02-09 16:00:00,480.2718124110697,2450.3332542106345,1,15
2019-02-09 17:00:00,470.54042965345326,2039.6986119525086,1,14
2019-02-09 18:00:00,110.75785509186753,3029.500245919443,1,13
2019-02-09 19:00:00,0.0,2767.55749312392,1,12
2019-02-09 20:00:00,0.0,1963.716642021767,1,11
2019-02-09 21:00:00,0.8679674324366875,3732.3959585636803,1,10
2019-02-09 22:00:00,0.0,8082.403387705611,1,9
2019-02-09 23:00:00,0.0,1497.7267929484358,1,8
2019-02-10 00:00:00,0.0,1482.4022388699284,1,7
2019-02-10 01:00:00,0.9363417195656011,1426.8984075774792,1,6
2019-02-10 02:00:00,0.9589369750862958,1524.2732304071399,1,5
2019-02-10 03:00:00,0.0,6936.4386767169835,1,4
2019-02-10 04:00:00,102.72500244146799,3290.6994366755953,1,3
2019-02-10 05:00:00,506.7881936768482,1297.197512105162,1,2
2019-02-10 06:00:00,1182.2001715528577,1650.4426829883532,1,1
2019-02-10 07:00:00,4608.119710706734,3286.265072720185,0,0
2019-02-10 08:00:00,6091.376397818907,2863.784889160374,0,0
2019-02-10 09:00:00,8896.389968327643,3235.450258485011,0,0
2019-02-10 10:00:00,8932.458912541571,5802.524564924911,0,0
2019-02-10 11:00:00,10121.249991343899,10724.597622053614,0,0
2019-02-10 12:00:00,9422.981004740433,4630.999290190916,0,0
2019-02-10 13:00:00,8760.924569293744,2354.3286690474315,0,0
2019-02-10 14:00:00,6575.596970278355,2975.546666294301,0,0
2019-02-10 15:00:00,2416.730369230074,4228.4884157634415,0,0
2019-02-10 16:00:00,954.3760677887095,3304.775667433886,0,0
2019-02-10 17:00:00,675.336500359455,2492.20218694938,0,0
2019-02-10 18:00:00,129.02090718844298,2687.9574496761084,0,0
2019-02-10 19:00:00,0.0,2017.629221106063,1,11
2019-02-10 20:00:00,0.0,2702.3396164157234,1,10
2019-02-10 21:00:00,0.0,2934.7504846467973,1,9
2019-02-10 22:00:00,0.0,5748.098683030882,1,8
2019-02-10 23:00:00,0.0,1570.224103330322,1,7
2019-02-11 00:00:00,1.0175387384182895,1448.4515053845973,1,6
2019-02-11 01:00:00,0.0,1146.857941308575,1,5
2019-02-11 02:00:00,0.0,3725.3497212364655,1,4
2019-02-11 03:00:00,0.0,7160.839599683815,1,3
2019-02-11 04:00:00,80.83234741775773,2722.29126616992,1,2
2019-02-11 05:00:00,513.8093131326934,1223.0311163380538,1,1
2019-02-11 06:00:00,1291.180930584176,1570.6763994103228,0,0
2019-02-11 07:00:00,5435.071644306509,2486.2734591012986,0,0
2019-02-11 08:00:00,7605.992448107759,1988.2460218245128,0,0
2019-02-11 09:00:00,9166.07727151361,2469.9743332438907,0,0
2019-02-11 10:00:00,10295.448413442205,2162.8594560607876,0,0
2019-02-11 11:00:00,7484.582812332383,2989.4693613371614,0,0
2019-02-11 12:00:00,5561.2632387155745,3209.6253971200795,0,0
2019-02-11 13:00:00,3595.074431726606,2612.56859581725,1,29
2019-02-11 14:00:00,2660.567257256482,2129.9569859098683,1,28
2019-02-11 15:00:00,1947.3207342214348,2159.786354637136,1,27
2019-02-11 16:00:00,1310.1226313463703,1687.1969884690022,1,26
2019-02-11 17:00:00,940.40140829122,2702.7902504440153,1,25
2019-02-11 18:00:00,188.5787099750633,2437.353391840629,1,24
2019-02-11 19:00:00,5.4524381312937376,2434.5351967468873,1,23
2019-02-11 20:00:00,0.0,2411.7844811575333,1,22
2019-02-11 21:00:00,1.9993271089211335,2834.1237422696036,1,21
2019-02-11 22:00:00,0.0,4060.5895327856497,1,20
2019-02-11 23:00:00,0.0,2550.9332001495686,1,19
2019-02-12 00:00:00,0.0,1098.8320144869722,1,18
2019-02-12 01:00:00,0.0,2351.6610435859957,1,17
2019-02-12 02:00:00,0.0,1824.8628934874769,1,16
2019-02-12 03:00:00,0.0,5984.167790739272,1,15
2019-02-12 04:00:00,55.69896062510878,4630.4765315117675,1,14
2019-02-12 05:00:00,622.00015795502,1103.0370235082655,1,13
2019-02-12 06:00:00,1211.492312024948,1666.638643269554,1,12
2019-02-12 07:00:00,4321.615384556574,3570.242963906041,1,11
2019-02-12 08:00:00,7401.40665287823,2388.099253676394,1,10
2019-02-12 09:00:00,8371.388110541115,2332.8800624245328,1,9
2019-02-12 10:00:00,8729.415587654492,2109.24257379661,1,8
2019-02-12 11:00:00,3718.274022913883,4886.195446637921,1,7
2019-02-12 12:00:00,3712.4199056695156,3611.9289092895015,1,6
2019-02-12 13:00:00,5702.840225388808,3819.826533174434,1,5
2019-02-12 14:00:00,3808.768289805381,3149.67809225702,1,4
2019-02-12 15:00:00,1500.5725723980906,2550.9391817026817,1,3
2019-02-12 16:00:00,763.1952162840842,2662.406491127946,1,2
2019-02-12 17:00:00,492.7534121348543,3496.819169960516,1,1
2019-02-12 18:00:00,70.76529298855421,3080.414393015552,0,0
2019-02-12 19:00:00,0.9337399124949057,2428.24134235764,1,12
2019-02-12 20:00:00,1.9460432344368923,2475.1555571730587,1,11
2019-02-12 21:00:00,0.9769426307649481,2237.216123704359,1,10
2019-02-12 22:00:00,1.8572117300768318,7077.979328052339,1,9
2019-02-12 23:00:00,0.0,1835.1869983691938,1,8
2019-02-13 00:00:00,8.56543124739036,1753.4087366119281,1,7
2019-02-13 01:00:00,0.0,1833.9292611587498,1,6
2019-02-13 02:00:00,0.0,1297.9119463511513,1,5
2019-02-13 03:00:00,0.0,5886.7485926699455,1,4
2019-02-13 04:00:00,11.813163743297673,4026.0371498539266,1,3
2019-02-13 05:00:00,252.08782008054018,1920.7738164874218,1,2
2019-02-13 06:00:00,165.33302061686877,1442.9145253660358,1,1
2019-02-13 07:00:00,906.2260621113209,2808.3290814714346,0,0
2019-02-13 08:00:00,2444.199688910769,2000.074355336498,0,0
2019-02-13 09:00:00,4681.782128725854,2200.8731704651163,0,0
2019-02-13 10:00:00,5051.773014483771,4092.730959492961,0,0
2019-02-13 11:00:00,1498.75700649234,4174.296495012123,0,0
2019-02-13 12:00:00,7519.445559613525,2430.688603227706,0,0
2019-02-13 13:00:00,4173.241286785948,2060.677997462639,0,0
2019-02-13 14:00:00,3034.9676923091592,2157.1978035186607,0,0
2019-02-13 15:00:00,3098.736699162817,2519.347430562213,0,0
2019-02-13 16:00:00,1922.5339826120446,2091.9745122616496,1,22
2019-02-13 17:00:00,573.1760724195883,2209.4386809338594,1,21
2019-02-13 18:00:00,10.302054086468585,2065.7999913236226,1,20
2019-02-13 19:00:00,0.0,3147.8456909800166,1,19
2019-02-13 20:00:00,0.0,2319.355105490224,1,18
2019-02-13 21:00:00,0.8584870316638809,2628.8071359924156,1,17
2019-02-13 22:00:00,0.0,6239.011729508552,1,16
2019-02-13 23:00:00,0.0,1606.5656701991286,1,15
2019-02-14 00:00:00,0.9972894737581521,1708.5091549258914,1,14
2019-02-14 01:00:00,0.0,1780.331682208213,1,13
2019-02-14 02:00:00,0.0,2231.25364449582,1,12
2019-02-14 03:00:00,0.0,7026.962751590405,1,11
2019-02-14 04:00:00,3.2116158044860046,6455.682404128162,1,10
2019-02-14 05:00:00,60.91703195402706,1957.5230068807134,1,9
2019-02-14 06:00:00,151.29401401919716,1681.5008700549408,1,8
2019-02-14 07:00:00,582.6829438260418,2970.9176348230835,1,7
2019-02-14 08:00:00,847.0385890960229,2670.613720768028,1,6
2019-02-14 09:00:00,973.4134727354614,5085.902508626385,1,5
2019-02-14 10:00:00,2103.1840634481223,3624.4993388574353,1,4
2019-02-14 11:00:00,757.6211872385583,5044.576453338812,1,3
2019-02-14 12:00:00,616.6865202749251,4610.595720031127,1,2
2019-02-14 13:00:00,1280.2292950875128,3424.481166162285,1,1
2019-02-14 14:00:00,401.7864899041598,2940.2164746028748,0,0
2019-02-14 15:00:00,760.9192897131767,2579.0722550261576,0,0
2019-02-14 16:00:00,108.6787940126055,2948.4254559171522,0,0
2019-02-14 17:00:00,53.0608598522598,2729.285741962698,0,0
2019-02-14 18:00:00,19.767193087230538,4334.301529371024,1,20
2019-02-14 19:00:00,0.0,2625.4653922795446,1,19
2019-02-14 20:00:00,0.0,2276.2560837356787,1,18
2019-02-14 21:00:00,0.0,3014.428098302399,1,17
2019-02-14 22:00:00,0.0,6646.29618381579,1,16
2019-02-14 23:00:00,0.0,2280.8319004556633,1,15
2019-02-15 00:00:00,0.0,1815.6388112447614,1,14
2019-02-15 01:00:00,0.0,1598.3949637941982,1,13
2019-02-15 02:00:00,0.0,2279.4030317286833,1,12
2019-02-15 03:00:00,1.9604714650074788,7437.931864925291,1,11
2019-02-15 04:00:00,22.08923151529079,4516.833870694665,1,10
2019-02-15 05:00:00,163.4781416248869,2244.203489813966,1,9
2019-02-15 06:00:00,740.4805175216244,2229.146709766171,1,8
2019-02-15 07:00:00,3286.4906920219432,2790.9568839898457,1,7
2019-02-15 08:00:00,6136.862455005065,2676.9283975352096,1,6
2019-02-15 09:00:00,8950.881021270623,2402.3576112661754,1,5
2019-02-15 10:00:00,9816.9313773337,3482.633304308504,1,4
2019-02-15 11:00:00,8557.655500963605,4577.691361079242,1,3
2019-02-15 12:00:00,8742.972061464654,3566.761100808666,1,2
2019-02-15 13:00:00,7897.7956372454855,2336.110124525574,1,1
2019-02-15 14:00:00,7056.58780613446,2238.4920454287026,0,0
2019-02-15 15:00:00,3080.273531116751,3346.2579222130257,1,18
2019-02-15 16:00:00,1489.1016608994776,3890.4662568988047,1,17
2019-02-15 17:00:00,577.0318287112715,2952.2358559356103,1,16
2019-02-15 18:00:00,51.90964282870849,3270.770709367349,1,15
2019-02-15 19:00:00,0.0,2508.196360426287,1,14
2019-02-15 20:00:00,0.0,2214.58380871218,1,13
2019-02-15 21:00:00,0.9760466734015644,2336.949299213511,1,12
2019-02-15 22:00:00,0.0,6658.646404635385,1,11
2019-02-15 23:00:00,0.0,1442.488671195154,1,10
2019-02-16 00:00:00,0.0,1669.063028999971,1,9
2019-02-16 01:00:00,0.0,1676.7353116448269,1,8
2019-02-16 02:00:00,0.0,1183.8364417744865,1,7
2019-02-16 03:00:00,0.0,5449.039722859185,1,6
2019-02-16 04:00:00,12.470763948174506,3649.579954045655,1,5
2019-02-16 05:00:00,166.8144402648496,1263.7591747245083,1,4
2019-02-16 06:00:00,573.7032195008995,1976.4191984474016,1,3
2019-02-16 07:00:00,4487.14089290451,2135.2960779174696,1,2
2019-02-16 08:00:00,5939.070330663311,3197.9215608058594,1,1
2019-02-16 09:00:00,8886.371904951937,3052.114572043573,0,0
2019-02-16 10:00:00,9325.081399146888,2548.3385888866464,0,0
2019-02-16 11:00:00,4183.5191678956035,4836.040096561367,0,0
2019-02-16 12:00:00,8818.364791483747,2664.1016499736065,0,0
2019-02-16 13:00:00,3751.5428858277305,2076.8059388328043,0,0
2019-02-16 14:00:00,2606.531489129049,2371.9323054195597,0,0
2019-02-16 15:00:00,4504.192615513892,2744.3895678636704,0,0
2019-02-16 16:00:00,3441.858563021751,1962.3126094206004,0,0
2019-02-16 17:00:00,848.7814257885872,2981.4718189935425,0,0
2019-02-16 18:00:00,86.209466172642,2645.579368642328,0,0
2019-02-16 19:00:00,3.009207053720701,2778.822651432051,1,21
2019-02-16 20:00:00,0.0,2471.6923361601207,1,20
2019-02-16 21:00:00,2.6134376466475406,5129.213306481831,1,19
2019-02-16 22:00:00,0.0,5736.703148491856,1,18
2019-02-16 23:00:00,0.0,1516.9816299198555,1,17
2019-02-17 00:00:00,0.0,1575.1957383281508,1,16
2019-02-17 01:00:00,0.0,1571.1775164095652,1,15
2019-02-17 02:00:00,0.0,1119.4939663139808,1,14
2019-02-17 03:00:00,0.0,6998.394788928852,1,13
2019-02-17 04:00:00,11.869732530080661,4029.6709098792167,1,12
2019-02-17 05:00:00,158.88757973648305,1055.4430647842194,1,11
2019-02-17 06:00:00,467.54614373533985,1833.4925903187345,1,10
2019-02-17 07:00:00,2494.045308094593,2654.6950213242458,1,9
2019-02-17 08:00:00,6391.084442611008,2618.3414666386925,1,8
2019-02-17 09:00:00,8069.040042048927,2945.3789479156703,1,7
2019-02-17 10:00:00,10412.770921529116,3557.266983947344,1,6
2019-02-17 11:00:00,10078.744461224427,5145.908062320454,1,5
2019-02-17 12:00:00,3536.619940496569,3054.2766235352306,1,4
2019-02-17 13:00:00,8666.747152759466,4127.68593557774,1,3
2019-02-17 14:00:00,6595.936280418036,3968.2896283758078,1,2
2019-02-17 15:00:00,2284.4415894104113,2554.320377535684,1,1
2019-02-17 16:00:00,1104.3646035211311,4957.275479970033,0,0
2019-02-17 17:00:00,107.59370806252095,4470.742146448183,0,0
2019-02-17 18:00:00,43.70329079386882,2485.724635639444,0,0
2019-02-17 19:00:00,0.0,1536.417373470965,1,20
2019-02-17 20:00:00,0.0,1710.027045721212,1,19
2019-02-17 21:00:00,0.0,2055.8580716341335,1,18
2019-02-17 22:00:00,1.011659813616877,8141.593387179365,1,17
2019-02-17 23:00:00,0.0,3575.2715910187944,1,16
2019-02-18 00:00:00,0.0,3051.0681059480003,1,15
2019-02-18 01:00:00,0.9840226337047125,3181.1641612666494,1,14
2019-02-18 02:00:00,2.239276403389593,3966.3422628069584,1,13
2019-02-18 03:00:00,0.9558494535166154,5803.584620035386,1,12
2019-02-18 04:00:00,1.0137730685253885,6641.550899119451,1,11
2019-02-18 05:00:00,1.959678054078576,2912.165240006307,1,10
2019-02-18 06:00:00,2.2152131604497405,3058.990589759613,1,9
2019-02-18 07:00:00,443.7544121117505,4386.514889694316,1,8
2019-02-18 08:00:00,2342.3172472789647,3809.3049428451677,1,7
2019-02-18 09:00:00,4613.777518757928,4642.540664336019,1,6
2019-02-18 10:00:00,7380.026327660452,3104.1523586541134,1,5
2019-02-18 11:00:00,6255.620165454632,3582.4895114266033,1,4
2019-02-18 12:00:00,5814.289345864756,2907.195925923318,1,3
2019-02-18 13:00:00,4399.038754830061,4583.061964356431,1,2
2019-02-18 14:00:00,1453.7345594147978,2534.7411241748773,1,1
2019-02-18 15:00:00,139.5578037770216,3962.6339679475595,0,0
2019-02-18 16:00:00,0.0,3693.996576209107,0,0
2019-02-18 17:00:00,0.0,5474.835806809224,0,0
2019-02-18 18:00:00,3.3315521835612523,4780.466095104049,0,0
2019-02-18 19:00:00,1.8389590641160598,4776.618351387584,1,19
2019-02-18 20:00:00,3.2185100839692438,3949.1371651792438,1,18
2019-02-18 21:00:00,3.4042110980512437,4597.5915298783,1,17
2019-02-18 22:00:00,0.9857662487981479,11007.834217336434,1,16
2019-02-18 23:00:00,1.0253226355888219,7795.373019203911,1,15
2019-02-19 00:00:00,0.9474592061537204,5254.784307140631,1,14
2019-02-19 01:00:00,0.0,5966.801754831717,1,13
2019-02-19 02:00:00,1.8087598584963283,5790.168577922939,1,12
2019-02-19 03:00:00,1.07875101845459,5485.111144981658,1,11
2019-02-19 04:00:00,0.0,8111.412692078822,1,10
2019-02-19 05:00:00,0.8878643002769885,7457.6978792117425,1,9
2019-02-19 06:00:00,0.0,3032.1688565002946,1,8
2019-02-19 07:00:00,164.83118736967938,3927.2686879660723,1,7
2019-02-19 08:00:00,988.1075021478854,3111.94827802964,1,6
2019-02-19 09:00:00,1461.5463636723002,3027.810379244295,1,5
2019-02-19 10:00:00,1776.2662684552035,3272.5160271320515,1,4
2019-02-19 11:00:00,2728.29379099547,4206.191522957479,1,3
2019-02-19 12:00:00,1992.1973397058564,3619.3696983174586,1,2
2019-02-19 13:00:00,1282.7269809672975,2606.225227917067,1,1
2019-02-19 14:00:00,2613.34146968475,2453.667322968877,0,0
2019-02-19 15:00:00,384.07559480599986,2545.883149455782,0,0
2019-02-19 16:00:00,1.0427064588659802,2316.642883703543,0,0
2019-02-19 17:00:00,4.602909055856283,3584.4260537757423,0,0
2019-02-19 18:00:00,10.518719735869665,4245.098932565745,0,0
2019-02-19 19:00:00,0.0,5217.704796416378,1,18
2019-02-19 20:00:00,0.0,3960.2662696586726,1,17
2019-02-19 21:00:00,0.0,3601.232475004898,1,16
2019-02-19 22:00:00,3.042635099211053,7400.673689449909,1,15
2019-02-19 23:00:00,5.1826060289676334,2082.074146775117,1,14
2019-02-20 00:00:00,0.0,5336.925538018138,1,13
2019-02-20 01:00:00,1.0400225940746521,4394.218450497945,1,12
2019-02-20 02:00:00,1.0122450743927895,2884.4265363426935,1,11
2019-02-20 03:00:00,3.2659905918198153,5574.994282252873,1,10
2019-02-20 04:00:00,4.093939787064624,7733.6340011767,1,9
2019-02-20 05:00:00,6.430153516945432,4375.174245875948,1,8
2019-02-20 06:00:00,0.0,3367.3229200884343,1,7
2019-02-20 07:00:00,900.0134927757528,4766.325276396986,1,6
2019-02-20 08:00:00,1077.987458975773,3296.941227718142,1,5
2019-02-20 09:00:00,881.4370536113314,2819.695823056711,1,4
2019-02-20 10:00:00,1391.6430358634873,4221.696111202524,1,3
2019-02-20 11:00:00,1985.3918882282026,4981.239069002678,1,2
2019-02-20 12:00:00,2063.001753989914,4997.434172288891,1,1
2019-02-20 13:00:00,1518.0588302455242,5070.518367511019,0,0
2019-02-20 14:00:00,1302.4525181993008,4399.899374102717,0,0
2019-02-20 15:00:00,169.8069305349897,3340.9310709189035,0,0
2019-02-20 16:00:00,4.807581387513036,2371.5886008265375,0,0
2019-02-20 17:00:00,0.943603048937248,4530.384019759518,0,0
2019-02-20 18:00:00,0.0,4177.5569106799785,0,0
2019-02-20 19:00:00,2.7226846764142265,4433.300753476251,1,14
2019-02-20 20:00:00,2.021707002170248,4639.109096947236,1,13
2019-02-20 21:00:00,0.0,4364.565466311105,1,12
2019-02-20 22:00:00,0.0,9460.157453617043,1,11
2019-02-20 23:00:00,0.0,6648.306038635771,1,10
2019-02-21 00:00:00,3.850279109488805,3247.178301402616,1,9
2019-02-21 01:00:00,3.2283899729087477,2222.8630102531642,1,8
2019-02-21 02:00:00,3.111148192958203,2823.385950069187,1,7
2019-02-21 03:00:00,5.820199780925563,1528.4177149117336,1,6
2019-02-21 04:00:00,4.522019772976722,2877.8227856644444,1,5
2019-02-21 05:00:00,2.0753156404175788,1982.8568757304577,1,4
2019-02-21 06:00:00,2.2766511707443855,1725.9970268421077,1,3
2019-02-21 07:00:00,111.13337955313295,3042.2289659687794,1,2
2019-02-21 08:00:00,1700.7858238694735,2781.0023359487436,1,1
2019-02-21 09:00:00,4978.754363097706,2791.1232481895076,0,0
2019-02-21 10:00:00,5956.53710816551,2665.4503516579625,0,0
2019-02-21 11:00:00,5575.557998934921,3257.8833684780097,0,0
2019-02-21 12:00:00,5605.744641614639,3123.908140235304,0,0
2019-02-21 13:00:00,4287.493562266452,2824.002519151574,0,0
2019-02-21 14:00:00,1382.1195257906884,1976.7040963695076,0,0
2019-02-21 15:00:00,78.85638024710909,2095.7705471131353,0,0
2019-02-21 16:00:00,5.18734998409392,4058.48961931337,0,0
2019-02-21 17:00:00,4.61121626886243,5623.133556402542,0,0
2019-02-21 18:00:00,0.0,5757.144436724184,1,18
2019-02-21 19:00:00,0.0,4684.703490133342,1,17
2019-02-21 20:00:00,5.529626524339452,3898.3222131782045,1,16
2019-02-21 21:00:00,0.0,5827.351648527957,1,15
2019-02-21 22:00:00,3.3241400275228252,4904.02579599625,1,14
2019-02-21 23:00:00,5.32321064177771,7083.698907993851,1,13
2019-02-22 00:00:00,3.349637367521603,10751.674197490362,1,12
2019-02-22 01:00:00,4.540401920673812,6145.678155519742,1,11
2019-02-22 02:00:00,8.046454745307294,6714.21510876304,1,10
2019-02-22 03:00:00,0.0,1547.7411724418257,1,9
2019-02-22 04:00:00,1.9726655600796605,2403.8431639315,1,8
2019-02-22 05:00:00,2.2283255729542493,3023.2199862947273,1,7
2019-02-22 06:00:00,5.675683549235012,2140.6048450078047,1,6
2019-02-22 07:00:00,201.78991023724728,3982.292433721775,1,5
2019-02-22 08:00:00,1552.635016077278,3640.765602106695,1,4
2019-02-22 09:00:00,5040.572595220751,2065.0624059254947,1,3
2019-02-22 10:00:00,3465.2012022595013,3790.23161062631,1,2
2019-02-22 11:00:00,5928.528958824026,4283.654169017891,1,1
2019-02-22 12:00:00,6302.155241280357,4905.866531126188,0,0
2019-02-22 13:00:00,4010.22250469181,1832.588346052755,0,0
2019-02-22 14:00:00,2085.759213760969,1542.010493963956,0,0
2019-02-22 15:00:00,94.07949286904719,1380.5391551635746,0,0
2019-02-22 16:00:00,4.534585843744953,2005.5424095638527,0,0
2019-02-22 17:00:00,2.9356513741759347,4564.612791723505,0,0
2019-02-22 18:00:00,2.0416706040281363,3935.969667840958,1,17
2019-02-22 19:00:00,2.972577270005531,4333.326503888815,1,16
2019-02-22 20:00:00,1.9384813183164837,3013.9992574930393,1,15
2019-02-22 21:00:00,3.1000166233210837,3375.268600146005,1,14
2019-02-22 22:00:00,2.236490310552655,4057.5739207746547,1,13
2019-02-22 23:00:00,3.6551446188548917,6428.116218385833,1,12
2019-02-23 00:00:00,2.9175073361110897,5581.766530767837,1,11
2019-02-23 01:00:00,0.0,3674.835418955508,1,10
2019-02-23 02:00:00,5.408322089040874,2821.7839167646216,1,9
2019-02-23 03:00:00,3.4019656369525904,1671.261937562894,1,8
2019-02-23 04:00:00,3.9482141025946182,1487.4859885081949,1,7
2019-02-23 05:00:00,3.1441279998166047,1811.9109662034173,1,6
2019-02-23 06:00:00,0.0,1823.9400034571227,1,5
2019-02-23 07:00:00,23.570500561730647,3408.105378012134,1,4
2019-02-23 08:00:00,142.94308733943078,2991.934938569802,1,3
2019-02-23 09:00:00,394.7087680005663,3017.5961688026514,1,2
2019-02-23 10:00:00,678.3812092019734,2474.140243310746,1,1
2019-02-23 11:00:00,1116.2222611846148,2834.232989131093,0,0
2019-02-23 12:00:00,3761.339516207172,2776.521263792295,1,19
2019-02-23 13:00:00,3151.919209592026,2423.234702803674,1,18
2019-02-23 14:00:00,1355.4178990466758,2815.8619109538236,1,17
2019-02-23 15:00:00,160.68006944420324,2386.027059030296,1,16
2019-02-23 16:00:00,9.059430848818963,2590.1410817935166,1,15
2019-02-23 17:00:00,4.449191884782866,5426.177490164142,1,14
2019-02-23 18:00:00,0.0,3939.2991115139503,1,13
2019-02-23 19:00:00,7.702179395810077,4072.4263253207905,1,12
2019-02-23 20:00:00,1.0316966287318392,3996.678013599739,1,11
2019-02-23 21:00:00,0.9982718306242115,3793.9017427332137,1,10
2019-02-23 22:00:00,7.2345829014378324,7205.697254653852,1,9
2019-02-23 23:00:00,7.390799719869771,6290.710499023359,1,8
2019-02-24 00:00:00,17.048051184416426,2737.5092701302156,1,7
2019-02-24 01:00:00,8.308229859735812,1608.6858448132584,1,6
2019-02-24 02:00:00,4.705010329223574,4629.668838429443,1,5
2019-02-24 03:00:00,8.096513733175046,1746.780969755433,1,4
2019-02-24 04:00:00,9.366512910884415,2916.280652144458,1,3
2019-02-24 05:00:00,3.2776842298485898,1770.6216361714903,1,2
2019-02-24 06:00:00,8.1844648864046,1661.081686593713,1,1
2019-02-24 07:00:00,66.649085801486,3636.5598351333497,0,0
2019-02-24 08:00:00,1158.486990521448,3640.4664069505193,0,0
2019-02-24 09:00:00,4408.472643226841,4510.140643076378,0,0
2019-02-24 10:00:00,6278.500157697102,3376.6515736040255,0,0
2019-02-24 11:00:00,6379.872400732645,3725.489405032344,0,0
2019-02-24 12:00:00,5881.292634612246,2425.6094379889864,0,0
2019-02-24 13:00:00,4934.261489644188,2338.535160134078,0,0
2019-02-24 14:00:00,1358.4967344123486,1874.2674215750133,0,0
2019-02-24 15:00:00,110.24065688703774,1900.2487932000688,0,0
2019-02-24 16:00:00,10.94504268381739,2334.2519668392524,0,0
2019-02-24 17:00:00,6.597129270252056,3942.410509698144,0,0
2019-02-24 18:00:00,2.244409164168573,3789.188175609966,0,0
2019-02-24 19:00:00,3.9873916920027304,2132.9063346091452,1,20
2019-02-24 20:00:00,3.336703339236507,2960.6572270651536,1,19
2019-02-24 21:00:00,4.614364700664587,2468.8238993211776,1,18
2019-02-24 22:00:00,1.10467960533842,6124.51530982853,1,17
2019-02-24 23:00:00,3.3973262067001815,5625.49472699027,1,16
2019-02-25 00:00:00,2.119164171501203,10782.334049293753,1,15
2019-02-25 01:00:00,3.9575628824889564,6258.738165993523,1,14
2019-02-25 02:00:00,1.0173380221054953,6171.8490553127685,1,13
2019-02-25 03:00:00,2.130460794216547,1842.8902598012326,1,12
2019-02-25 04:00:00,5.435779284823246,1702.287814460769,1,11
2019-02-25 05:00:00,0.0,1347.1779643162856,1,10
2019-02-25 06:00:00,3.3686248302158406,1765.5806287325238,1,9
2019-02-25 07:00:00,64.33818833265728,2490.30438858105,1,8
2019-02-25 08:00:00,1068.542482935496,1622.0181774604937,1,7
2019-02-25 09:00:00,4767.727319772296,1522.9414776601,1,6
2019-02-25 10:00:00,5182.744747850826,3580.354094632986,1,5
2019-02-25 11:00:00,5472.259437435269,4382.339108349812,1,4
2019-02-25 12:00:00,5849.90986558621,5061.131550022072,1,3
2019-02-25 13:00:00,4301.047799446297,4764.701041091103,1,2
2019-02-25 14:00:00,1394.8460897426078,2576.015135462579,1,1
2019-02-25 15:00:00,99.5318563418519,2611.5122774136,0,0
2019-02-25 16:00:00,2.197452441114236,2705.247633828176,0,0
2019-02-25 17:00:00,0.0,4836.595440678533,1,16
2019-02-25 18:00:00,5.92022078011114,4544.874981686105,1,15
2019-02-25 19:00:00,0.0,12817.668971326546,1,14
2019-02-25 20:00:00,0.0,9693.449064039063,1,13
2019-02-25 21:00:00,2.237463923326463,5755.697847259233,1,12
2019-02-25 22:00:00,0.0,8986.913809878784,1,11
2019-02-25 23:00:00,0.0,5808.751624274526,1,10
2019-02-26 00:00:00,3.5104297619475844,8679.283535554317,1,9
2019-02-26 01:00:00,5.370656593305428,5925.240769265434,1,8
2019-02-26 02:00:00,4.854726625995318,1556.4436079606494,1,7
2019-02-26 03:00:00,5.223858397930014,1844.1762964360753,1,6
2019-02-26 04:00:00,5.245200197070196,2104.062684339024,1,5
